A,U,R,N,Q,sA,sU,sR,sN,sQ,rho_AU,rho_RN,loss,success,nit,AU_window,RN_window,Q_window,lambda_AU,lambda_RN,lambda_Q,FK_window
-8.247349051205536,877.6887707496996,-4.155025083380025,4.075091925186673,-0.4730129047820295,0.09867970907251304,3.835167298197346,0.38073369321888784,0.1516429845942114,1.1128339325376342,0.9997050590818953,-0.9875158552786957,0.9698226775097748,True,623,"72,120","16,70","2,14",1.0,1.0,1.0,
-8.247252174277115,877.685705237157,-4.218602586932124,4.069735634395857,-0.6464815119536846,0.10590345003640157,2.348149448374529,0.5562162409814329,0.2539584318489139,0.5619356385565477,0.9921583344352162,-0.9892939455928581,0.08379992535050293,True,212,"72,120","16,70","2,14",1.0,1.0,1.0,
-8.247265754522132,877.6900711517438,-4.214980923036574,4.07050494998311,-0.5698022143322226,0.1060209723583154,2.3305429243906657,0.5519636605212174,0.25435079748856654,0.58105347497697,0.9918188668668692,-0.9867123768176183,0.11828512472437966,True,216,"72,120","16,70","2,9",1.0,1.0,1.0,
-8.289072789502711,881.5914277455154,-3.584719208434855,3.6550508196877516,-0.7283566764068801,0.10293974491801769,2.369589197748785,0.5444666194814801,0.24480842823946491,0.5538653194778556,0.9914895885093544,-0.9879631404746821,0.02281466821463106,True,261,"72,120","16,70","2,14",1.0,1.0,1.0,
-8.17009913693008,840.1823752351822,-3.03300414398356,3.297913413570842,-0.8700282119220355,0.09870926758722576,2.2653059673068,0.5254139865684451,0.22912127119680492,0.5279605794059858,0.9912372032164933,-0.9898130508871087,0.023086740148590454,True,243,"106,151","16,70","72,120",1.0,1.0,1.0,
