A,U,R,N,Q,sA,sU,sR,sN,sQ,rho_AU,rho_RN,loss,success,nit,AU_window,RN_window,Q_window,lambda_AU,lambda_RN,lambda_Q,FK_window
-11.568595404671274,1739.2686356031636,-6.188543264047156,3.7836270508356353,8.655739114809942e-06,0.03204532448313815,2.3680093227618504,0.48768890694761197,0.29968769881202445,0.0010011708447265515,0.9886947766879416,-0.9967593765417686,0.018771056053942456,True,229,"70,100","40,68",,1.0,1.0,1.0,
-11.5686549275453,1739.6658130351707,-6.183497098915888,3.7832083657679676,9.087976639894756e-06,0.0320201258520165,2.2809139544025436,0.4992661344550327,0.30585345635021094,0.001000434872266566,0.983637459430359,-0.9969804909093899,0.018715359162975967,True,1033,"70,100","40,68",,1.0,1.0,1.0,
-11.566771636202247,1766.0316447580958,-6.119784407476082,3.6561932071975534,6.945192479730419e-07,0.03016996192194738,2.1166519223777684,0.4755961159082519,0.31389079463061875,0.0019556526078533536,0.9895276030797336,-0.9963500545572018,0.1207500830371834,True,296,"73.81,100","40,71.9","0,0",1.0,1.0,1.0,
-9.672190320523832,1783.7535167641936,-5.8275031269300115,3.7027578439934805,1.7149966063409738e-06,1.2796069155696659,4.597918150495184,0.17695836064321016,0.08997613935040297,0.03597814465813696,0.9773617371078399,-0.9999930866900825,6.525216792071237,False,1200,"73.81,100","40,71.9","0,0",1.0,1.0,1.0,
-9.672190320523832,1783.7535167641936,-5.8275031269300115,3.7027578439934805,1.7149966063409738e-06,1.2796069155696659,4.597918150495184,0.17695836064321016,0.08997613935040297,0.03597814465813696,0.9773617371078399,-0.9999930866900825,6.525216792071237,False,1200,"73.81,100","40,71.9","0,0",1.0,1.0,1.0,
-11.744926483569806,1777.7532461678538,-6.2851113269097665,3.8461895365611887,-3.4021211788018333e-07,0.0010009023383963404,7.947828271767705,0.37934760546675333,0.23543289706797377,0.0019506554741613629,0.9886985638885522,-0.994250919838712,0.01879774570037207,True,273,"73.81,100","40,71.9","0,0",1.0,1.0,1.0,
