A,U,R,N,Q,sA,sU,sR,sN,sQ,rho_AU,rho_RN,loss,success,nit,AU_window,RN_window,Q_window,lambda_AU,lambda_RN,lambda_Q,FK_window
-9.677437685303886,732.9151704491842,-5.810589338158168,4.290835694244315,3.611460651539979e-06,0.30871823226737394,12.24956979862616,1.1864670715918033,0.7796007151006948,0.0010014006085907608,0.9911618297945939,-0.9434673457477739,0.09772288575521462,True,411,"37.5,52.5","18,36",,1.0,1.0,1.0,
-9.677700194529816,732.9052377116842,-5.809348704991029,4.289339733155224,3.644260224995826e-06,0.3045232735508704,12.588418278127874,1.1848508232440347,0.7794763826161297,0.00100010741986931,0.9917339445912821,-0.9424102529814119,0.09779663716836384,True,278,"37.5,52.5","18,36",,1.0,1.0,1.0,
-9.710495962839836,745.8579679223444,-6.172555889438216,4.3488605981590815,1.131826174803855e-06,0.35229087672501697,7.860147945829787,1.3385589972006375,0.8385610387814774,0.0012033314775410804,0.9956380602208217,-0.9072268248339529,0.1656768173392527,True,376,"39,52.5","18,37.5","0,0",1.0,1.0,1.0,
-9.99995962636956,867.4133195458454,-6.441986233288365,4.817324687588249,6.799022729331661e-07,0.6399353635174472,23.16013635691449,1.217146511239417,0.8067841110314541,0.0010422459813125224,0.9842751087069683,-0.9673639354795995,2.631057259222565,False,1200,"39,52.5","18,37.5","0,0",1.0,1.0,1.0,
-10.117030569333554,775.6205749798016,-6.209628830698744,3.886506299020577,-1.9413862595442314e-06,0.3352900619834906,6.692365220213955,1.0422805517478033,0.6968336861094964,0.0010000276028823928,0.9991426512405474,-0.5559693789887643,0.27430954829310683,False,1200,"39,52.5","18,37.5","0,0",1.0,1.0,1.0,
